episode,epsilon,reward,steps,success,wall_collisions,penalty_visits,closed_door_attempts,key_collected,terminated,truncated
91,0.7150000000000001,-286.4099999999996,231,1,33,0,0,1,1,0
92,0.7118333333333333,-806.729999999999,423,0,59,8,0,1,0,1
93,0.7086666666666668,-252.3399999999997,210,1,29,1,0,1,1,0
94,0.7055,-370.2300000000001,297,1,31,2,0,1,1,0
95,0.7023333333333333,-535.1299999999998,357,1,42,6,0,1,1,0
96,0.6991666666666667,-473.40999999999946,298,1,28,15,0,1,1,0
97,0.696,-871.7300000000006,423,0,59,15,0,1,0,1
98,0.6928333333333334,-255.46999999999963,239,1,19,1,1,1,1,0
99,0.6896666666666667,-272.6899999999996,189,1,27,7,0,1,1,0
100,0.6865,-223.81999999999988,188,1,22,4,0,1,1,0
101,0.6833333333333333,-220.04999999999995,192,1,17,3,3,1,1,0
102,0.6801666666666667,-238.54999999999984,194,1,28,2,0,1,1,0
103,0.677,-384.90999999999997,271,1,39,3,0,1,1,0
104,0.6738333333333333,-159.0999999999999,139,1,23,3,0,1,1,0
105,0.6706666666666667,-429.96999999999906,280,1,28,12,0,1,1,0
106,0.6675,-276.2299999999996,219,1,17,8,0,1,1,0
107,0.6643333333333333,-243.95000000000033,210,1,24,3,0,1,1,0
108,0.6611666666666667,-437.7300000000003,343,1,31,4,0,1,1,0
109,0.658,-426.73999999999916,338,1,36,1,0,1,1,0
110,0.6548333333333334,-325.7700000000001,262,1,23,5,0,1,1,0
111,0.6516666666666667,-222.12,177,1,24,4,0,1,1,0
112,0.6485000000000001,8.929999999999993,81,1,4,0,0,1,1,0
113,0.6453333333333333,-119.17999999999988,153,1,12,1,0,1,1,0
114,0.6421666666666668,-505.7799999999999,359,1,45,2,0,1,1,0
115,0.639,-119.56000000000002,130,1,22,0,0,1,1,0
116,0.6358333333333333,-69.02999999999999,120,1,10,1,0,1,1,0
117,0.6326666666666667,-303.3700000000001,265,1,25,1,0,1,1,0
118,0.6295,2.799999999999997,74,1,6,1,0,1,1,0
119,0.6263333333333334,-137.0499999999999,138,1,23,0,0,1,1,0
120,0.6231666666666666,-94.26999999999988,156,1,6,1,0,1,1,0
121,0.62,-332.2800000000001,290,1,22,3,0,1,1,0
122,0.6168333333333333,-151.36999999999995,182,1,16,0,0,1,1,0
123,0.6136666666666667,-111.35999999999994,138,1,8,4,0,1,1,0
124,0.6105,-36.77999999999999,111,1,5,1,0,1,1,0
125,0.6073333333333333,-282.44,207,1,18,10,0,1,1,0
126,0.6041666666666667,-71.23999999999997,110,1,16,0,0,1,1,0
127,0.601,-59.11,112,1,8,2,0,1,1,0
128,0.5978333333333333,-70.08999999999999,145,1,5,0,0,1,1,0
129,0.5946666666666667,-143.5999999999999,147,1,23,0,0,1,1,0
130,0.5915,-138.94000000000005,155,1,12,3,0,1,1,0
131,0.5883333333333334,-346.3199999999997,316,1,13,5,0,1,1,0
132,0.5851666666666667,-229.62999999999988,199,1,14,6,0,1,1,0
133,0.5820000000000001,-73.78999999999998,118,1,7,3,0,1,1,0
134,0.5788333333333333,-131.44999999999993,166,1,14,0,0,1,1,0
135,0.5756666666666668,-120.21999999999998,122,1,11,6,0,1,1,0
136,0.5725,-89.03999999999989,141,1,11,0,0,1,1,0
137,0.5693333333333334,-131.54000000000002,135,1,16,3,0,1,1,0
138,0.5661666666666667,-133.77999999999997,154,1,9,4,0,1,1,0
139,0.563,-206.2399999999999,193,1,16,3,1,1,1,0
140,0.5598333333333334,-16.549999999999997,85,1,6,1,1,1,1,0
141,0.5566666666666666,-167.49999999999994,162,1,14,5,0,1,1,0
142,0.5535000000000001,-29.490000000000023,111,1,5,0,0,1,1,0
143,0.5503333333333333,-201.69000000000005,213,1,14,2,0,1,1,0
144,0.5471666666666667,-40.320000000000036,93,1,8,2,0,1,1,0
145,0.544,-129.47000000000003,118,1,27,0,0,1,1,0
146,0.5408333333333333,-38.87000000000002,101,1,10,0,0,1,1,0
147,0.5376666666666667,-146.52999999999992,158,1,14,3,0,1,1,0
148,0.5345,-135.37999999999988,131,1,19,3,0,1,1,0
149,0.5313333333333333,-135.34999999999997,167,1,14,0,0,1,1,0
150,0.5281666666666667,-237.52999999999975,198,1,25,2,0,1,1,0
151,0.525,-34.870000000000104,95,1,11,0,0,1,1,0
152,0.5218333333333334,-91.15000000000002,126,1,14,1,0,1,1,0
153,0.5186666666666666,-14.550000000000026,82,1,6,2,0,1,1,0
154,0.5155000000000001,-80.75000000000001,122,1,10,2,0,1,1,0
155,0.5123333333333333,-161.7899999999999,173,1,17,2,0,1,1,0
156,0.5091666666666667,-71.64999999999993,102,1,12,3,0,1,1,0
157,0.506,-28.950000000000003,91,1,4,3,0,1,1,0
158,0.5028333333333334,-104.18000000000002,146,1,9,2,0,1,1,0
159,0.4996666666666667,-113.30999999999996,138,1,16,1,0,1,1,0
160,0.49650000000000005,-26.410000000000025,106,1,6,0,0,1,1,0
161,0.4933333333333334,-66.63999999999994,129,1,9,0,0,1,1,0
162,0.49016666666666675,-77.46999999999993,114,1,11,2,0,1,1,0
163,0.487,20.159999999999982,69,1,1,2,0,1,1,0
164,0.48383333333333334,-283.96,184,1,33,6,0,1,1,0
165,0.4806666666666667,-144.28999999999996,172,1,10,3,0,1,1,0
166,0.47750000000000004,-37.550000000000026,114,1,5,0,1,1,1,0
167,0.4743333333333334,-96.28999999999995,133,1,9,3,0,1,1,0
168,0.47116666666666673,14.34999999999998,70,1,2,2,0,1,1,0
169,0.46799999999999997,6.4399999999999835,78,1,6,0,0,1,1,0
170,0.4648333333333333,25.09999999999998,67,1,4,0,0,1,1,0
171,0.46166666666666667,-114.15999999999993,139,1,15,1,0,1,1,0
172,0.4585,-41.07000000000001,98,1,8,2,0,1,1,0
173,0.45533333333333337,-10.550000000000026,89,1,7,0,0,1,1,0
174,0.4521666666666667,-55.979999999999976,95,1,6,4,1,1,1,0
175,0.44900000000000007,-26.47000000000004,71,1,8,3,1,1,1,0
176,0.4458333333333333,-68.47999999999998,112,1,10,2,0,1,1,0
177,0.44266666666666665,6.239999999999995,69,1,9,0,0,1,1,0
178,0.4395,34.81000000000002,70,1,2,0,0,1,1,0
179,0.43633333333333335,-66.94000000000004,124,1,4,3,0,1,1,0
180,0.4331666666666667,-24.680000000000064,90,1,8,1,0,1,1,0
181,0.43000000000000005,-139.45999999999998,176,1,5,4,0,1,1,0
182,0.4268333333333333,-16.0600000000001,103,1,5,0,0,1,1,0
183,0.42366666666666664,1.519999999999925,93,1,2,0,0,1,1,0
184,0.4205,-71.07999999999988,122,1,10,1,0,1,1,0
185,0.41733333333333344,30.909999999999997,61,1,5,0,0,1,1,0
186,0.4141666666666667,-28.66000000000001,94,1,7,1,0,1,1,0
187,0.41100000000000003,-8.779999999999959,87,1,5,1,0,1,1,0
188,0.4078333333333334,-18.209999999999965,95,1,5,1,0,1,1,0
189,0.4046666666666666,42.8,59,1,2,0,0,1,1,0
190,0.4015000000000001,-113.53000000000002,129,1,11,4,0,1,1,0
191,0.39833333333333343,-23.300000000000054,99,1,3,2,0,1,1,0
192,0.39516666666666667,-19.689999999999984,89,1,5,2,0,1,1,0
193,0.392,-7.440000000000012,90,1,6,0,0,1,1,0
194,0.38883333333333336,-22.61999999999999,96,1,8,0,0,1,1,0
195,0.3856666666666667,30.299999999999997,63,1,4,0,0,1,1,0
196,0.38250000000000006,-77.04,111,1,15,1,0,1,1,0
197,0.3793333333333334,-50.01000000000009,112,1,6,2,0,1,1,0
198,0.37616666666666676,-53.229999999999976,114,1,10,0,0,1,1,0
199,0.373,-11.309999999999988,69,1,7,3,0,1,1,0
200,0.36983333333333335,2.4399999999999835,79,1,7,0,0,1,1,0
201,0.3666666666666667,3.1400000000000006,71,1,6,1,0,1,1,0
202,0.36350000000000005,38.37999999999998,55,1,5,0,0,1,1,0
203,0.3603333333333334,-6.8300000000000125,99,1,3,0,0,1,1,0
204,0.35716666666666674,12.08999999999999,74,1,3,1,0,1,1,0
205,0.354,-3.320000000000036,83,1,5,1,0,1,1,0
206,0.35083333333333333,20.790000000000006,77,1,3,0,0,1,1,0
207,0.3476666666666667,-48.550000000000026,104,1,12,0,0,1,1,0
208,0.34450000000000003,18.779999999999987,60,1,4,2,0,1,1,0
209,0.3413333333333334,16.399999999999963,70,1,6,0,0,1,1,0
210,0.3381666666666667,33.08999999999999,62,1,2,1,0,1,1,0
211,0.3350000000000001,41.319999999999986,56,1,4,0,0,1,1,0
212,0.3318333333333333,-7.590000000000018,79,1,7,1,0,1,1,0
213,0.32866666666666666,51.99,57,1,1,0,0,1,1,0
214,0.3255,8.34999999999998,74,1,3,1,1,1,1,0
215,0.32233333333333336,47.300000000000004,52,1,3,0,0,1,1,0
216,0.3191666666666667,15.909999999999982,59,1,5,2,0,1,1,0
217,0.31600000000000006,-24.820000000000064,99,1,3,2,0,1,1,0
218,0.3128333333333333,22.359999999999985,61,1,5,1,0,1,1,0
219,0.30966666666666665,-9.260000000000005,84,1,6,1,0,1,1,0
220,0.3065,40.27999999999998,67,1,1,0,0,1,1,0
221,0.30333333333333345,-34.52999999999999,83,1,9,1,2,1,1,0
222,0.3001666666666667,-40.29000000000006,98,1,10,1,0,1,1,0
223,0.29700000000000004,-31.35000000000001,79,1,8,3,0,1,1,0
224,0.2938333333333334,4.07999999999997,71,1,6,1,0,1,1,0
225,0.29066666666666663,-4.390000000000029,77,1,7,1,0,1,1,0
226,0.2875000000000001,33.29999999999994,73,1,1,0,0,1,1,0
227,0.28433333333333344,-7.1000000000000085,79,1,7,1,0,1,1,0
228,0.2811666666666667,16.709999999999994,70,1,6,0,0,1,1,0
229,0.278,74.30999999999999,42,1,0,0,0,1,1,0
230,0.2748333333333334,2.379999999999953,85,1,5,0,0,1,1,0
231,0.2716666666666666,38.79,64,1,2,0,0,1,1,0
232,0.26850000000000007,-41.739999999999995,104,1,5,2,0,1,1,0
233,0.2653333333333334,9.949999999999989,68,1,6,1,0,1,1,0
234,0.26216666666666677,-22.64000000000003,82,1,10,1,0,1,1,0
235,0.259,13.670000000000002,70,1,2,2,0,1,1,0
236,0.25583333333333336,53.76999999999999,49,1,3,0,0,1,1,0
237,0.2526666666666667,27.309999999999988,60,1,2,2,0,1,1,0
238,0.24950000000000006,22.689999999999984,75,1,3,0,0,1,1,0
239,0.2463333333333334,36.249999999999986,60,1,4,0,0,1,1,0
240,0.24316666666666675,10.33999999999996,68,1,6,1,0,1,1,0
241,0.24,54.620000000000005,55,1,1,0,0,1,1,0
242,0.23683333333333334,32.37999999999998,53,1,5,1,0,1,1,0
243,0.2336666666666667,41.99,65,1,1,0,0,1,1,0
244,0.23050000000000004,47.319999999999986,61,1,1,0,0,1,1,0
245,0.2273333333333334,18.809999999999988,57,1,5,2,0,1,1,0
246,0.22416666666666674,31.269999999999968,69,1,0,1,0,1,1,0
247,0.22100000000000009,46.11,52,1,4,0,0,1,1,0
248,0.21783333333333332,1.7599999999999767,71,1,5,2,0,1,1,0
249,0.21466666666666667,17.400000000000006,73,1,5,0,0,1,1,0
250,0.21150000000000002,27.540000000000006,71,1,3,0,0,1,1,0
251,0.20833333333333337,-17.049999999999997,90,1,4,2,0,1,1,0
252,0.20516666666666672,19.200000000000003,63,1,5,1,0,1,1,0
253,0.20200000000000007,15.31000000000003,67,1,5,1,0,1,1,0
254,0.1988333333333333,46.16999999999999,55,1,1,1,0,1,1,0
255,0.19566666666666666,46.6,55,1,3,0,0,1,1,0
256,0.1925,2.4599999999999937,68,1,8,1,0,1,1,0
257,0.18933333333333335,8.36999999999999,76,1,6,0,0,1,1,0
258,0.1861666666666667,36.37999999999998,57,1,5,0,0,1,1,0
259,0.18300000000000005,45.05999999999998,60,1,2,0,0,1,1,0
260,0.1798333333333334,-6.500000000000043,79,1,6,1,0,1,1,0
261,0.17666666666666664,39.549999999999976,64,1,2,0,0,1,1,0
262,0.1735,17.519999999999996,56,1,10,0,0,1,1,0
263,0.17033333333333345,29.429999999999993,55,1,5,1,0,1,1,0
264,0.16716666666666669,-3.940000000000012,72,1,4,3,0,1,1,0
265,0.16400000000000003,25.969999999999956,62,1,6,0,0,1,1,0
266,0.16083333333333338,62.13999999999999,41,1,1,1,0,1,1,0
267,0.15766666666666662,24.239999999999995,81,1,1,0,0,1,1,0
268,0.15450000000000008,22.919999999999973,69,1,4,0,0,1,1,0
269,0.15133333333333343,35.639999999999986,54,1,6,0,0,1,1,0
270,0.14816666666666678,53.509999999999984,49,1,3,0,0,1,1,0
271,0.14500000000000002,45.83999999999998,52,1,1,1,0,1,1,0
272,0.14183333333333337,42.720000000000006,62,1,1,0,0,1,1,0
273,0.13866666666666672,30.500000000000014,53,1,3,2,0,1,1,0
274,0.13550000000000006,49.549999999999976,59,1,1,0,0,1,1,0
275,0.1323333333333334,28.419999999999987,60,1,6,0,0,1,1,0
276,0.12916666666666676,61.58999999999998,49,1,1,0,0,1,1,0
277,0.126,14.499999999999986,75,1,4,0,0,1,1,0
278,0.12283333333333335,67.07999999999998,48,1,0,0,0,1,1,0
279,0.1196666666666667,29.89,69,1,3,0,0,1,1,0
280,0.11650000000000005,47.59999999999999,50,1,2,1,0,1,1,0
281,0.1133333333333334,38.95999999999998,61,1,3,0,0,1,1,0
282,0.11016666666666675,4.259999999999948,77,1,7,0,0,1,1,0
283,0.1070000000000001,66.07999999999998,42,1,2,0,0,1,1,0
284,0.10383333333333333,35.719999999999985,57,1,5,0,0,1,1,0
285,0.10066666666666668,30.059999999999988,61,1,3,1,0,1,1,0
286,0.09750000000000003,47.77,61,1,1,0,0,1,1,0
287,0.09433333333333338,33.93999999999998,56,1,5,0,0,1,1,0
288,0.09116666666666673,48.67999999999999,53,1,3,0,0,1,1,0
289,0.08800000000000008,41.409999999999975,56,1,4,0,0,1,1,0
290,0.08483333333333332,64.63,50,1,0,0,0,1,1,0
291,0.08166666666666667,53.62999999999999,49,1,3,0,0,1,1,0
292,0.07850000000000001,39.490000000000016,53,1,3,1,0,1,1,0
293,0.07533333333333336,30.999999999999986,58,1,6,0,0,1,1,0
294,0.07216666666666671,34.14,55,1,2,1,1,1,1,0
295,0.06900000000000006,64.16,47,1,1,0,0,1,1,0
296,0.06583333333333341,-30.490000000000023,77,1,7,4,0,1,1,0
297,0.06266666666666665,44.34999999999998,60,1,2,0,0,1,1,0
298,0.0595,34.05,62,1,4,0,0,1,1,0
299,0.05633333333333346,55.899999999999984,50,1,2,0,0,1,1,0
300,0.053166666666666695,63.33999999999999,44,1,2,0,0,1,1,0
301,0.050000000000000044,31.42,61,1,5,0,0,1,1,0
302,0.050000000000000044,47.97999999999998,50,1,2,1,0,1,1,0
303,0.050000000000000044,76.61999999999999,40,1,0,0,0,1,1,0
304,0.050000000000000044,69.17999999999999,43,1,1,0,0,1,1,0
305,0.050000000000000044,54.0,53,1,0,0,1,1,1,0
306,0.050000000000000044,31.939999999999984,58,1,5,0,0,1,1,0
307,0.050000000000000044,67.53999999999999,40,1,0,1,0,1,1,0
308,0.050000000000000044,69.09,43,1,1,0,0,1,1,0
309,0.050000000000000044,40.76999999999999,53,1,5,0,0,1,1,0
310,0.050000000000000044,55.44999999999999,44,1,4,0,0,1,1,0
311,0.050000000000000044,45.11999999999998,49,1,3,1,0,1,1,0
312,0.050000000000000044,38.31999999999998,66,1,1,0,0,1,1,0
313,0.050000000000000044,63.22,41,1,3,0,0,1,1,0
314,0.050000000000000044,10.299999999999983,65,1,7,1,0,1,1,0
315,0.050000000000000044,38.55999999999999,58,1,4,0,0,1,1,0
316,0.050000000000000044,53.37,49,1,3,0,0,1,1,0
317,0.050000000000000044,57.609999999999985,50,1,1,0,0,1,1,0
318,0.050000000000000044,57.83999999999999,48,1,0,1,0,1,1,0
319,0.050000000000000044,66.8,45,1,1,0,0,1,1,0
320,0.050000000000000044,47.84,50,1,2,1,0,1,1,0
321,0.050000000000000044,58.01,53,1,0,0,0,1,1,0
322,0.050000000000000044,41.76999999999998,53,1,4,0,0,1,1,0
323,0.050000000000000044,59.05999999999999,51,1,1,0,0,1,1,0
324,0.050000000000000044,55.97999999999998,47,1,3,0,0,1,1,0
325,0.050000000000000044,34.56,54,1,4,1,0,1,1,0
326,0.050000000000000044,20.809999999999988,63,1,5,1,0,1,1,0
327,0.050000000000000044,33.08,56,1,6,0,0,1,1,0
328,0.050000000000000044,61.349999999999994,49,1,1,0,0,1,1,0
329,0.050000000000000044,71.78,44,1,0,0,0,1,1,0
330,0.050000000000000044,40.34999999999999,58,1,3,0,0,1,1,0
331,0.050000000000000044,56.39999999999999,50,1,2,0,0,1,1,0
332,0.050000000000000044,38.379999999999974,50,1,2,2,0,1,1,0
333,0.050000000000000044,43.58999999999999,54,1,4,0,0,1,1,0
334,0.050000000000000044,7.950000000000017,67,1,7,1,0,1,1,0
335,0.050000000000000044,48.16,50,1,4,0,0,1,1,0
336,0.050000000000000044,60.63999999999999,51,1,0,0,0,1,1,0
337,0.050000000000000044,34.03999999999998,59,1,0,2,0,1,1,0
338,0.050000000000000044,40.62999999999998,50,1,6,0,0,1,1,0
339,0.050000000000000044,60.70999999999999,54,1,0,0,0,1,1,0
340,0.050000000000000044,55.889999999999986,47,1,3,0,0,1,1,0
341,0.050000000000000044,52.23999999999999,54,1,2,0,0,1,1,0
342,0.050000000000000044,63.569999999999986,44,1,2,0,0,1,1,0
343,0.050000000000000044,35.17999999999999,57,1,3,1,0,1,1,0
344,0.050000000000000044,47.67999999999999,50,1,2,1,0,1,1,0
345,0.050000000000000044,32.760000000000005,59,1,3,1,0,1,1,0
346,0.050000000000000044,18.83,57,1,7,1,0,1,1,0
347,0.050000000000000044,62.129999999999995,41,1,1,1,0,1,1,0
348,0.050000000000000044,50.3,51,1,1,1,0,1,1,0
349,0.050000000000000044,59.14999999999999,51,1,1,0,0,1,1,0
350,0.050000000000000044,54.72999999999998,52,1,2,0,0,1,1,0
351,0.050000000000000044,43.24,57,1,1,1,0,1,1,0
352,0.050000000000000044,45.75999999999999,52,1,4,0,0,1,1,0
353,0.050000000000000044,61.76999999999999,49,1,1,0,0,1,1,0
354,0.050000000000000044,48.91,56,1,2,0,0,1,1,0
355,0.050000000000000044,52.82999999999999,54,1,1,0,0,1,1,0
356,0.050000000000000044,43.79999999999999,54,1,4,0,0,1,1,0
357,0.050000000000000044,19.189999999999955,66,1,2,2,0,1,1,0
358,0.050000000000000044,48.70999999999999,53,1,3,0,0,1,1,0
359,0.050000000000000044,68.69,43,1,1,0,0,1,1,0
360,0.050000000000000044,26.149999999999977,65,1,5,0,0,1,1,0
361,0.050000000000000044,63.93999999999999,47,1,1,0,0,1,1,0
362,0.050000000000000044,39.169999999999995,61,1,3,0,0,1,1,0
363,0.050000000000000044,47.33999999999998,61,1,1,0,0,1,1,0
364,0.050000000000000044,71.89999999999999,44,1,0,0,0,1,1,0
365,0.050000000000000044,43.81999999999998,54,1,4,0,0,1,1,0
366,0.050000000000000044,26.52999999999996,68,1,4,0,0,1,1,0
367,0.050000000000000044,51.16999999999998,51,1,3,0,0,1,1,0
368,0.050000000000000044,73.66,39,1,1,0,0,1,1,0
369,0.050000000000000044,58.81999999999999,48,1,2,0,0,1,1,0
370,0.050000000000000044,62.44,52,1,0,0,0,1,1,0
371,0.050000000000000044,26.619999999999962,54,1,6,1,0,1,1,0
372,0.050000000000000044,28.590000000000003,55,1,3,2,0,1,1,0
373,0.050000000000000044,29.08999999999999,69,1,3,0,0,1,1,0
374,0.050000000000000044,61.73999999999999,49,1,1,0,0,1,1,0
375,0.050000000000000044,34.03999999999998,54,1,2,2,0,1,1,0
376,0.050000000000000044,64.16,47,1,1,0,0,1,1,0
377,0.050000000000000044,56.239999999999995,50,1,2,0,0,1,1,0
378,0.050000000000000044,64.05999999999999,47,1,1,0,0,1,1,0
379,0.050000000000000044,52.23999999999999,51,1,2,0,0,1,1,0
380,0.050000000000000044,40.079999999999984,53,1,3,1,0,1,1,0
381,0.050000000000000044,43.949999999999974,49,1,1,2,0,1,1,0
382,0.050000000000000044,58.64999999999999,48,1,2,0,0,1,1,0
383,0.050000000000000044,56.45999999999999,50,1,2,0,0,1,1,0
384,0.050000000000000044,46.47999999999998,55,1,3,0,0,1,1,0
385,0.050000000000000044,44.82999999999999,49,1,3,1,0,1,1,0
386,0.050000000000000044,68.81,43,1,1,0,0,1,1,0
387,0.050000000000000044,42.36999999999999,62,1,2,0,0,1,1,0
388,0.050000000000000044,31.56999999999998,67,1,3,0,0,1,1,0
389,0.050000000000000044,60.26999999999999,54,1,0,0,0,1,1,0
390,0.050000000000000044,73.67,39,1,1,0,0,1,1,0
391,0.050000000000000044,46.42999999999997,55,1,3,0,0,1,1,0
392,0.050000000000000044,53.15999999999998,46,1,4,0,0,1,1,0
393,0.050000000000000044,19.64999999999999,63,1,3,2,0,1,1,0
394,0.050000000000000044,64.47,50,1,0,0,0,1,1,0
395,0.050000000000000044,68.44999999999999,40,1,2,0,0,1,1,0
396,0.050000000000000044,47.549999999999976,61,1,1,0,0,1,1,0
397,0.050000000000000044,58.41,45,1,3,0,0,1,1,0
398,0.050000000000000044,71.38,41,1,1,0,0,1,1,0
399,0.050000000000000044,48.62,53,1,3,0,0,1,1,0
400,0.050000000000000044,44.819999999999986,49,1,3,1,0,1,1,0
